evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,share_positivo,share_negativo,proporcao_positivas,proporcao_negativas,ambiguidade_baixa,ambiguidade_media,ambiguidade_alta,proporcao_ambiguidade_alta,peso_positivo,peso_negativo,titulos_exemplo
registro-23-criancas-baleadas-rio-2024,registro-23-criancas-baleadas-rio-2024,Registro de 23 crianças baleadas no Rio de Janeiro em 2024,violencia/crime,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Violência armada: Rio registra 23 crianças baleadas em 2024, três delas não resistiram"
relatos-violencia-carnaval-2026,relatos-violencia-carnaval-2026,Relatos de violência e insegurança durante o carnaval de rua no Rio de Janeiro,violencia/crime,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Carnaval de rua do Rio expõe medo e violência em áreas centrais
repudio-ame-rj-uso-agentes-civis-seguranca-presente-2025,repudio-ame-rj-uso-agentes-civis-seguranca-presente-2025,Repúdio da AME-RJ ao uso de agentes civis no Segurança Presente,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Associação de militares do Rio repudia uso de agentes civis no Segurança Presente
retirada-base-seguranca-presente-ipanema-2024,retirada-base-seguranca-presente-ipanema-2024,Retirada da base do Segurança Presente em Ipanema,gestao/administracao,"Ipanema, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Moradores e comerciantes de Ipanema vão retirar base de apoio do Segurança Presente
reuniao-conselho-comunitario-seguranca-flamengo-2025,reuniao-conselho-comunitario-seguranca-flamengo-2025,Reunião do Conselho Comunitário de Segurança no Flamengo para discutir aumento de roubos,gestao/administracao,"Flamengo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Roubo com motos cresce no Flamengo e reacende alerta de moradores
reuniao-investimentos-estado-interior-rj-2024,reuniao-investimentos-estado-interior-rj-2024,Reunião sobre investimentos do Estado no interior do RJ com prefeitos,gestao/administracao,"Palácio Guanabara, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Castro destaca investimentos do Estado no interior do RJ; prefeitos mostram insatisfação
revitalizacao-centro-rio-retrofit-2026,revitalizacao-centro-rio-retrofit-2026,Revitalização do Centro do Rio com projetos de retrofit,outro,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Entre andaimes e janelas acesas, o Centro do Rio volta a respirar com novos Residenciais"
suspensao-do-teto-realocacao-recursos-seguranca-presente-2023,suspensao-do-teto-realocacao-recursos-seguranca-presente-2023,Suspensão do teto e realocação de recursos do fundo de Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Governo do RJ “suspende o teto” e deve poder utilizar dinheiro de 15 fundos estaduais para custeio
suspensao-projeto-labeprox-uerj-seguranca-presente-2023,suspensao-projeto-labeprox-uerj-seguranca-presente-2023,Suspensão do projeto Labeprox da Uerj para o programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,TCE barra projeto da Uerj para aprimorar o programa Segurança Presente
suspensao-sistema-cortex-uso-indevido-rio-2025,suspensao-sistema-cortex-uso-indevido-rio-2025,Suspensão do sistema Córtex devido a uso indevido no Rio de Janeiro,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Ministério da Justiça vai suspender temporariamente sistema federal que monitorou irregularmente 70 milhões de CPFs no Rio
taxista-escapa-assalto-botafogo-2021,taxista-escapa-assalto-botafogo-2021,Taxista escapa de assalto ao jogar carro contra agentes do Segurança Presente em Botafogo,violencia/crime,"Botafogo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Taxista joga carro contra equipe do Segurança Presente para escapar de assalto em Botafogo
tentativa-assalto-vereadora-taina-paula-tijuca-2024,tentativa-assalto-vereadora-taina-paula-tijuca-2024,Tentativa de assalto à vereadora Tainá de Paula na Tijuca,violencia/crime,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Vereadora Tainá de Paula sofre tentativa de assalto na porta de casa, na Tijuca"
tentativa-barrar-contratacao-temporaria-guarda-municipal-2025,tentativa-barrar-contratacao-temporaria-guarda-municipal-2025,Tentativa de barrar contratação temporária na Guarda Municipal,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Comissão de Segurança da Câmara se prepara para tentar barrar contratação temporária na GM
tentativa-de-assalto-turista-baleado-praca-maua-2025,tentativa-de-assalto-turista-baleado-praca-maua-2025,Tentativa de assalto com turista baleado na Praça Mauá,violencia/crime,"Praça Mauá, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Turista é baleado em tentativa de assalto na Praça Mauá
teste-drone-falante-prefeitura-campo-grande-2020,teste-drone-falante-prefeitura-campo-grande-2020,Teste do Drone Falante da Prefeitura em Campo Grande,operacao policial,"Campo Grande, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Drone da Prefeitura criado para evitar algomerações faz justamente o contrário e reúne curiosos em Campo Grande
tiroteio-barra-shopping-2025,tiroteio-barra-shopping-2025,Tiroteio no BarraShopping após abordagem do Segurança Presente,violencia/crime,"BarraShopping, Barra da Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo: BarraShopping tem tiroteio após confusão entre policiais e entregadores
tiroteio-duque-de-caxias-2026,tiroteio-duque-de-caxias-2026,Tiroteio em Duque de Caxias durante perseguição policial,violencia/crime,Duque de Caxias,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Perseguição termina em tiroteio em Duque de Caxias; uma pessoa morreu
tiroteio-pms-seguranca-presente-suspeitos-roubo-copacabana-2026,tiroteio-pms-seguranca-presente-suspeitos-roubo-copacabana-2026,Tiroteio entre PMs do Segurança Presente e suspeitos de roubo em Copacabana,operacao policial,"Copacabana, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,PMs trocam tiros com suspeitos de roubo em Copacabana
tiroteio-sargento-pm-seguranca-nelsinho-ruas-2025,tiroteio-sargento-pm-seguranca-nelsinho-ruas-2025,Tiroteio entre sargento da PM e segurança do vereador Nelsinho Ruas,violencia/crime,"Cabuçu, Itaboraí",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Briga de trânsito com sargento da PM teria motivado ataque a tiros contra carro do vereador Nelsinho Ruas, de São Gonçalo"
tiroteio-seguranca-presente-centro-rio-2021,tiroteio-seguranca-presente-centro-rio-2021,Tiroteio entre policiais do Segurança Presente e criminosos no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Tiroteio no Centro do Rio deixa PM ferido e bala perdida atinge sala do Detran
tiroteio-tentativa-assalto-barra-tijuca-2025,tiroteio-tentativa-assalto-barra-tijuca-2025,Tiroteio durante tentativa de assalto na Barra da Tijuca,violencia/crime,"Barra da Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo: PM de folga reage a assalto na Barra; dois homens se ferem
transferencia-programa-seguranca-presente-para-policia-militar,transferencia-programa-seguranca-presente-para-policia-militar,Transferência do programa Segurança Presente para a Polícia Militar,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Segurança Presente: controle de presença de agentes era feito manualmente por meio de assinatura de ponto
troca-de-tiros-agentes-seguranca-presente-barra-shopping-2025,troca-de-tiros-agentes-seguranca-presente-barra-shopping-2025,Troca de tiros entre agentes do Segurança Presente e motoboys em frente ao BarraShopping,violencia/crime,"BarraShopping, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,O que se sabe sobre a troca de tiros em frente ao BarraShopping
turista-baleado-tentativa-assalto-praca-maua-2025,turista-baleado-tentativa-assalto-praca-maua-2025,Turista baleado durante tentativa de assalto na Praça Mauá,violencia/crime,"Praça Mauá, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Prestes a entrar em cruzeiro, turista é baleado na Praça Mauá"
visita-governador-castro-norte-noroeste-2024,visita-governador-castro-norte-noroeste-2024,Visita do governador Claudio Castro a municípios do Norte e Noroeste para inaugurações e lançamentos,inauguracao/expansao,Norte e Noroeste Fluminense,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Castro vai a municípios do Norte e do Noroeste tentar adoçar prefeitos da região
votacao-contra-projeto-cameras-policiais-2021,votacao-contra-projeto-cameras-policiais-2021,Votação contra projeto de câmeras para policiais,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vice-líderes do governo votam contra projeto apoiado por Claudio Castro
votacao-reforma-pm-saude-mental-alerj-2025,votacao-reforma-pm-saude-mental-alerj-2025,Votação de projetos que reformulam a PM e ampliam atenção à saúde mental dos agentes na Alerj,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"No dia seguinte à operação mais letal da história do Rio, Alerj vota projetos que reformulam a PM e ampliam atenção à saúde mental dos agentes"
abordagem-truculenta-policial-militar-centro-rio-2023,abordagem-truculenta-policial-militar-centro-rio-2023,Abordagem truculenta de policial militar a mulher com crianças no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,RJ: policial militar é flagrado quase enforcando mulher que vendia balas na rua com duas crianças
agente-bope-baleado-colega-seguranca-presente-duque-caxias-2025,agente-bope-baleado-colega-seguranca-presente-duque-caxias-2025,Agente do Bope baleado por colega do Segurança Presente em Duque de Caxias,violencia/crime,Duque de Caxias,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Agente do Bope baleado por colega de farda está em estado grave
agressao-estudantes-escola-senor-abravanel-2026,agressao-estudantes-escola-senor-abravanel-2026,Agressão de estudantes por policial militar na Escola Estadual Senor Abravanel,violencia/crime,"Largo do Machado, Zona Sul do Rio de Janeiro",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Deputada faz representação no MP contra policial que agrediu estudantes em escola na Zona Sul
anulacao-nomeacao-servidor-corrupto-pm-2026,anulacao-nomeacao-servidor-corrupto-pm-2026,Anulação da nomeação de servidor acusado de corrupção na PM,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Casa Civil do Estado recua e anula nomeação de servidor acusado de desviar verba do Fundo de Saúde da PM
assalto-turistas-pedra-do-arpoador-2022,assalto-turistas-pedra-do-arpoador-2022,Assalto a turistas na Pedra do Arpoador,violencia/crime,"Pedra do Arpoador, Rio de Janeiro",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Roberto Motta: Terra da Impunidade
assassinato-ex-agente-seguranca-presente-inhauma-2025,assassinato-ex-agente-seguranca-presente-inhauma-2025,Assassinato de ex-agente do Segurança Presente em Inhaúma,violencia/crime,"Inhaúma, Zona Norte do Rio",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Ex-agente do Segurança Presente é morto a tiros na Zona Norte; vídeo
assassinato-gabriel-mongenot-copacabana-2023,assassinato-gabriel-mongenot-copacabana-2023,Assassinato de Gabriel Mongenot em Copacabana,violencia/crime,"Copacabana, Rio de Janeiro",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Um dos bandidos que participou do assalto e assassinato de Gabriel Mongenot passou por 56 abordagens polciais
auditorias-revelam-irregularidades-seguranca-presente,auditorias-revelam-irregularidades-seguranca-presente,Auditorias revelam irregularidades no Segurança Presente,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente
auditorias-revelam-irregularidades-seguranca-presente-2026,auditorias-revelam-irregularidades-seguranca-presente-2026,Auditorias revelam irregularidades no Segurança Presente,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente
cem-policiais-baleados-grande-rio-2025,cem-policiais-baleados-grande-rio-2025,100 policiais baleados na Grande Rio em 2025,violencia/crime,Grande Rio,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,"Grande Rio tem 100 policiais baleados em 2025, diz Fogo Cruzado"
condenacao-ex-agente-seguranca-presente-feminicidio-niteroi-2025,condenacao-ex-agente-seguranca-presente-feminicidio-niteroi-2025,Condenação de ex-agente do Segurança Presente por tentativa de feminicídio em Niterói,denuncia/irregularidade,Niterói,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Ex-agente do Segurança Presente é condenado por tentativa de feminicídio em Niterói
critica-gestao-seguranca-governador-claudio-castro-2023,critica-gestao-seguranca-governador-claudio-castro-2023,Crítica à gestão de segurança do governador Cláudio Castro no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,"Marques: Governador, Londres não precisa de você. Nós precisamos"
demissao-agentes-seguranca-presente-2023,demissao-agentes-seguranca-presente-2023,Demissão de agentes civis do Segurança Presente por crimes,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,MPRJ descobre que agentes civis do Segurança Presente respondiam por crimes; funcionários foram demitidos
investigacao-uso-irregular-cpf-governo-rio-2025,investigacao-uso-irregular-cpf-governo-rio-2025,Investigação sobre uso irregular de CPFs pelo governo do Rio de Janeiro,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Auditoria do Ministério da Justiça identifica uso irregular de quase 70 milhões de CPFs pelo governo do Rio
lancamento-cartaz-identificacao-assassinos-pm-bruno-dantas-2026,lancamento-cartaz-identificacao-assassinos-pm-bruno-dantas-2026,Lançamento de cartaz para identificar assassinos do sargento PM Bruno Dantas de Sousa,denuncia/irregularidade,Duque de Caxias,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Disque Denúncia lança cartaz para identificar assassinos de PM
megaoperacao-penha-alemao-2025,megaoperacao-penha-alemao-2025,Megaoperação nos complexos da Penha e do Alemão com alto número de mortos,operacao policial,"Penha e Alemão, Rio de Janeiro",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,"Castro diz que operação na Penha e no Alemão ‘higienizou mais de 115 vagabundos’ e defende número de mortos; ‘se pudesse ter sido mais, teria sido’"
morte-mulher-baleada-assalto-duque-de-caxias-2026,morte-mulher-baleada-assalto-duque-de-caxias-2026,Morte de mulher baleada durante assalto e perseguição policial em Duque de Caxias,violencia/crime,Duque de Caxias,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Vídeo: Mulher morre baleada durante assalto e perseguição policial em Duque de Caxias
morte-professora-silvania-duque-de-caxias-2026,morte-professora-silvania-duque-de-caxias-2026,Morte da professora Silvânia da Silva Guimarães em tiroteio durante assalto em Duque de Caxias,violencia/crime,"Duque de Caxias, Baixada Fluminense",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Professora morta em tiroteio na Baixada é enterrada sob comoção
morte-sargento-bruno-dantas-duque-de-caxias-2026,morte-sargento-bruno-dantas-duque-de-caxias-2026,Morte do sargento Bruno Dantas de Souza em Duque de Caxias,violencia/crime,Duque de Caxias,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Sargento da PM de folga morre baleado ao reagir a assalto em Duque de Caxias
morte-subtenente-george-damiany-santanna-carvalho-iraja-2024,morte-subtenente-george-damiany-santanna-carvalho-iraja-2024,Morte do subtenente George Damiany San’tanna Carvalho em Irajá,violencia/crime,"Irajá, Rio de Janeiro",1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Rio teve mais de 47 mil atendimentos a vítimas de trânsito em 2025
nomeacao-orson-welles-casa-civil-2026,nomeacao-orson-welles-casa-civil-2026,Nomeação de Orson Welles da Cruz para a Casa Civil,gestao/administracao,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,"Governo do estado do Rio nomeia, para Casa Civil, servidor acusado de desviar verba do Fundo de Saúde da PM e cobrar propinas da Lei Seca"
pedido-exoneracao-presidente-vice-ceperj-2022,pedido-exoneracao-presidente-vice-ceperj-2022,Pedido de exoneração do presidente e vice da Ceperj devido a investigação de corrupção,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Presidente e vice da Ceperj pedem exoneração dos seus cargos ao governador do Rio
pm-do-bope-baleado-por-agente-seguranca-presente-duque-de-caxias-2025,pm-do-bope-baleado-por-agente-seguranca-presente-duque-de-caxias-2025,PM do Bope baleado por agente do Segurança Presente em Duque de Caxias,violencia/crime,Duque de Caxias,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,PM do Bope é baleado por agente do Segurança Presente em Duque de Caxias
registro-centesimo-policial-baleado-rio-2020,registro-centesimo-policial-baleado-rio-2020,Registro do centésimo policial baleado no Rio de Janeiro em 2020,violencia/crime,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,Rio registra centésimo policial baleado este ano
resultados-auditorias-irregularidades-seguranca-presente-2026,resultados-auditorias-irregularidades-seguranca-presente-2026,Resultados das auditorias apontam irregularidades no Segurança Presente,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,"Segurança presente: de escala fantasma a fraudes no cumprimento de metas, os primeiros resultados das auditorias"
suspensao-projeto-labepro-seguranca-presente-2024,suspensao-projeto-labepro-seguranca-presente-2024,Suspensão do Projeto Labepro ligado ao Segurança Presente,denuncia/irregularidade,Rio de Janeiro,1,1,-2.0,-2.0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,2,TCE aponta irregularidades e suspende projeto da Uerj ligado ao Segurança Presente
abertura-cpi-doacoes-vereadores-base-paes-2024,abertura-cpi-doacoes-vereadores-base-paes-2024,Abertura de CPI para apurar doações a vereadores da base de Paes,denuncia/irregularidade,Rio de Janeiro,1,0,,,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,Rogério Amorim quer CPI para apurar doações a vereadores da base de Paes
acao-ordenamento-urbano-barra-tijuca-2021,acao-ordenamento-urbano-barra-tijuca-2021,Ação de ordenamento urbano na Barra da Tijuca e Recreio dos Bandeirantes,gestao/administracao,Barra da Tijuca e Recreio dos Bandeirantes,1,0,,,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Subprefeitura da Barra faz ação de Ordem Urbana
ampliacao-seguranca-presente-campos-2024,ampliacao-seguranca-presente-campos-2024,Ampliação do Segurança Presente em Campos de Goytacazes,inauguracao/expansao,Campos de Goytacazes,1,0,,,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,"Saia-justa em Campos: adversário de Bacellar, Wladimir desiste de evento com Castro"
ampliacao-seguranca-presente-campos-dos-goytacazes-2024,ampliacao-seguranca-presente-campos-dos-goytacazes-2024,Ampliação do Segurança Presente em Campos dos Goytacazes,inauguracao/expansao,Campos dos Goytacazes,1,0,,,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0,Governo começa a regularizar repasses da Saúde ao Norte e ao Noroeste Fluminense
